Restaurant ID,Restaurant Name,Country Code,City,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Price range,Aggregate rating,Rating text,Votes,Cuisine
18393213,Bhimsains Bengali Sweet House,1,New Delhi,"Mithai, North Indian, Street Food, Chinese, South Indian, Indian",450.0,Indian Rupees(Rs.),No,No,1,2.9,Average,4,Indian
308336,Cafe Coffee Day,1,New Delhi,Cafe,450.0,Indian Rupees(Rs.),No,No,1,3.1,Average,13,Cafe
637,Cafe Coffee Day,1,New Delhi,Cafe,450.0,Indian Rupees(Rs.),No,Yes,1,3.0,Average,38,Cafe
313159,Dolce Gelato,1,New Delhi,"Ice Cream, Beverages, Fast Food",300.0,Indian Rupees(Rs.),No,Yes,1,3.2,Average,9,Ice Cream
313159,Dolce Gelato,1,New Delhi,"Ice Cream, Beverages, Fast Food",300.0,Indian Rupees(Rs.),No,Yes,1,3.2,Average,9,Beverages
313159,Dolce Gelato,1,New Delhi,"Ice Cream, Beverages, Fast Food",300.0,Indian Rupees(Rs.),No,Yes,1,3.2,Average,9,Fast Food
3608,Dominos Pizza,1,New Delhi,"Pizza, Fast Food",700.0,Indian Rupees(Rs.),No,No,2,3.0,Average,71,Pizza
3608,Dominos Pizza,1,New Delhi,"Pizza, Fast Food",700.0,Indian Rupees(Rs.),No,No,2,3.0,Average,71,Fast Food
3636,Gopala,1,New Delhi,"North Indian, Street Food",150.0,Indian Rupees(Rs.),No,No,1,3.0,Average,12,North Indian
3636,Gopala,1,New Delhi,"North Indian, Street Food",150.0,Indian Rupees(Rs.),No,No,1,3.0,Average,12,Street Food
312790,New Punjabi Khana,1,New Delhi,North Indian,200.0,Indian Rupees(Rs.),No,No,1,3.1,Average,8,North Indian
5537,New Vishal Corner,1,New Delhi,"North Indian, Street Food, Fast Food",250.0,Indian Rupees(Rs.),No,No,1,3.1,Average,14,North Indian
5537,New Vishal Corner,1,New Delhi,"North Indian, Street Food, Fast Food",250.0,Indian Rupees(Rs.),No,No,1,3.1,Average,14,Street Food
5537,New Vishal Corner,1,New Delhi,"North Indian, Street Food, Fast Food",250.0,Indian Rupees(Rs.),No,No,1,3.1,Average,14,Fast Food
308347,Punjabi Khana,1,New Delhi,North Indian,200.0,Indian Rupees(Rs.),No,No,1,3.2,Average,14,North Indian
2602,Rajshree,1,New Delhi,"South Indian, Chinese",250.0,Indian Rupees(Rs.),No,No,1,3.1,Average,11,South Indian
2602,Rajshree,1,New Delhi,"South Indian, Chinese",250.0,Indian Rupees(Rs.),No,No,1,3.1,Average,11,Chinese
3638,Snack Junction,1,New Delhi,"North Indian, Chinese",250.0,Indian Rupees(Rs.),No,No,1,3.0,Average,27,North Indian
3638,Snack Junction,1,New Delhi,"North Indian, Chinese",250.0,Indian Rupees(Rs.),No,No,1,3.0,Average,27,Chinese
18017281,Sona,1,New Delhi,"North Indian, South Indian, Fast Food",400.0,Indian Rupees(Rs.),No,No,1,3.4,Average,29,North Indian
18017281,Sona,1,New Delhi,"North Indian, South Indian, Fast Food",400.0,Indian Rupees(Rs.),No,No,1,3.4,Average,29,South Indian
18017281,Sona,1,New Delhi,"North Indian, South Indian, Fast Food",400.0,Indian Rupees(Rs.),No,No,1,3.4,Average,29,Fast Food
3607,Southy,1,New Delhi,South Indian,450.0,Indian Rupees(Rs.),No,Yes,1,2.5,Average,94,South Indian
3069,The First Floor,1,New Delhi,"North Indian, Chinese",1000.0,Indian Rupees(Rs.),Yes,Yes,3,3.1,Average,14,North Indian
3069,The First Floor,1,New Delhi,"North Indian, Chinese",1000.0,Indian Rupees(Rs.),Yes,Yes,3,3.1,Average,14,Chinese
18268390,Hype,1,New Delhi,"Finger Food, Italian, Middle Eastern",4700.0,Indian Rupees(Rs.),No,No,4,3.7,Good,142,Finger Food
18268390,Hype,1,New Delhi,"Finger Food, Italian, Middle Eastern",4700.0,Indian Rupees(Rs.),No,No,4,3.7,Good,142,Italian
18268390,Hype,1,New Delhi,"Finger Food, Italian, Middle Eastern",4700.0,Indian Rupees(Rs.),No,No,4,3.7,Good,142,Middle Eastern
196,McDonalds,1,New Delhi,"Fast Food, Burger",500.0,Indian Rupees(Rs.),No,Yes,2,3.7,Good,177,Fast Food
196,McDonalds,1,New Delhi,"Fast Food, Burger",500.0,Indian Rupees(Rs.),No,Yes,2,3.7,Good,177,Burger
5487,New Punjabi Khana,1,New Delhi,North Indian,200.0,Indian Rupees(Rs.),No,No,1,3.9,Good,104,North Indian
308331,Pizza Hut Delivery,1,New Delhi,"Italian, Pizza, Fast Food",800.0,Indian Rupees(Rs.),No,Yes,2,3.6,Good,103,Italian
308331,Pizza Hut Delivery,1,New Delhi,"Italian, Pizza, Fast Food",800.0,Indian Rupees(Rs.),No,Yes,2,3.6,Good,103,Pizza
308331,Pizza Hut Delivery,1,New Delhi,"Italian, Pizza, Fast Food",800.0,Indian Rupees(Rs.),No,Yes,2,3.6,Good,103,Fast Food
18126080,Shree Rathnam,1,New Delhi,"South Indian, North Indian, Chinese",800.0,Indian Rupees(Rs.),No,No,2,3.6,Good,58,South Indian
18126080,Shree Rathnam,1,New Delhi,"South Indian, North Indian, Chinese",800.0,Indian Rupees(Rs.),No,No,2,3.6,Good,58,North Indian
18126080,Shree Rathnam,1,New Delhi,"South Indian, North Indian, Chinese",800.0,Indian Rupees(Rs.),No,No,2,3.6,Good,58,Chinese
148,Subway,1,New Delhi,"American, Fast Food, Salad, Healthy Food",500.0,Indian Rupees(Rs.),No,No,2,3.6,Good,142,American
148,Subway,1,New Delhi,"American, Fast Food, Salad, Healthy Food",500.0,Indian Rupees(Rs.),No,No,2,3.6,Good,142,Fast Food
148,Subway,1,New Delhi,"American, Fast Food, Salad, Healthy Food",500.0,Indian Rupees(Rs.),No,No,2,3.6,Good,142,Salad
148,Subway,1,New Delhi,"American, Fast Food, Salad, Healthy Food",500.0,Indian Rupees(Rs.),No,No,2,3.6,Good,142,Healthy Food
18412898,Al Mughal,1,New Delhi,Mughlai,250.0,Indian Rupees(Rs.),No,No,1,0.0,Not rated,2,Mughlai
5528,Anupama Restaurant,1,New Delhi,North Indian,150.0,Indian Rupees(Rs.),No,No,1,0.0,Not rated,1,North Indian
17953929,Cafe Einstein,1,New Delhi,"North Indian, Fast Food",550.0,Indian Rupees(Rs.),No,No,2,0.0,Not rated,1,North Indian
17953929,Cafe Einstein,1,New Delhi,"North Indian, Fast Food",550.0,Indian Rupees(Rs.),No,No,2,0.0,Not rated,1,Fast Food
18355121,Delicious Eating Corner,1,New Delhi,North Indian,400.0,Indian Rupees(Rs.),No,No,1,0.0,Not rated,0,North Indian
9210,Gupta Rasoi,1,New Delhi,North Indian,200.0,Indian Rupees(Rs.),No,No,1,0.0,Not rated,1,North Indian
2703,Paras Chicken Point,1,New Delhi,North Indian,400.0,Indian Rupees(Rs.),No,No,1,0.0,Not rated,1,North Indian
18478963,Ralhan Eating Corner,1,New Delhi,North Indian,200.0,Indian Rupees(Rs.),No,No,1,0.0,Not rated,0,North Indian
2232,Pind Balluchi,1,New Delhi,"North Indian, Mughlai",1000.0,Indian Rupees(Rs.),Yes,Yes,3,2.4,Poor,184,North Indian
2232,Pind Balluchi,1,New Delhi,"North Indian, Mughlai",1000.0,Indian Rupees(Rs.),Yes,Yes,3,2.4,Poor,184,Mughlai
2775,Oh Calcutta,1,New Delhi,"Bengali, Seafood",1400.0,Indian Rupees(Rs.),Yes,Yes,3,4.4,Very Good,1293,Bengali
2775,Oh Calcutta,1,New Delhi,"Bengali, Seafood",1400.0,Indian Rupees(Rs.),Yes,Yes,3,4.4,Very Good,1293,Seafood
311623,Alcoholic Lounge Bar,1,New Delhi,Finger Food,1800.0,Indian Rupees(Rs.),Yes,No,3,2.8,Average,21,Finger Food
311077,Baljeets Amritsari Koolcha,1,New Delhi,North Indian,300.0,Indian Rupees(Rs.),No,No,1,3.1,Average,110,North Indian
492,Bikanervala,1,New Delhi,"North Indian, South Indian, Fast Food, Street Food, Chinese, Beverages, Desserts, Mithai",550.0,Indian Rupees(Rs.),No,Yes,2,3.4,Average,89,North Indian
492,Bikanervala,1,New Delhi,"North Indian, South Indian, Fast Food, Street Food, Chinese, Beverages, Desserts, Mithai",550.0,Indian Rupees(Rs.),No,Yes,2,3.4,Average,89,South Indian
492,Bikanervala,1,New Delhi,"North Indian, South Indian, Fast Food, Street Food, Chinese, Beverages, Desserts, Mithai",550.0,Indian Rupees(Rs.),No,Yes,2,3.4,Average,89,Fast Food
492,Bikanervala,1,New Delhi,"North Indian, South Indian, Fast Food, Street Food, Chinese, Beverages, Desserts, Mithai",550.0,Indian Rupees(Rs.),No,Yes,2,3.4,Average,89,Street Food
492,Bikanervala,1,New Delhi,"North Indian, South Indian, Fast Food, Street Food, Chinese, Beverages, Desserts, Mithai",550.0,Indian Rupees(Rs.),No,Yes,2,3.4,Average,89,Chinese
492,Bikanervala,1,New Delhi,"North Indian, South Indian, Fast Food, Street Food, Chinese, Beverages, Desserts, Mithai",550.0,Indian Rupees(Rs.),No,Yes,2,3.4,Average,89,Beverages
492,Bikanervala,1,New Delhi,"North Indian, South Indian, Fast Food, Street Food, Chinese, Beverages, Desserts, Mithai",550.0,Indian Rupees(Rs.),No,Yes,2,3.4,Average,89,Desserts
492,Bikanervala,1,New Delhi,"North Indian, South Indian, Fast Food, Street Food, Chinese, Beverages, Desserts, Mithai",550.0,Indian Rupees(Rs.),No,Yes,2,3.4,Average,89,Mithai
304030,Cafe Coffee Day,1,New Delhi,Cafe,450.0,Indian Rupees(Rs.),No,No,1,3.3,Average,32,Cafe
18366028,Chicago Pizza,1,New Delhi,"Fast Food, Italian, Pizza",500.0,Indian Rupees(Rs.),No,Yes,2,3.4,Average,42,Fast Food
18366028,Chicago Pizza,1,New Delhi,"Fast Food, Italian, Pizza",500.0,Indian Rupees(Rs.),No,Yes,2,3.4,Average,42,Italian
18366028,Chicago Pizza,1,New Delhi,"Fast Food, Italian, Pizza",500.0,Indian Rupees(Rs.),No,Yes,2,3.4,Average,42,Pizza
18168143,Cocoberry,1,New Delhi,Desserts,300.0,Indian Rupees(Rs.),No,Yes,1,3.3,Average,32,Desserts
18294246,Dilli Chaap Wale,1,New Delhi,"North Indian, Fast Food",450.0,Indian Rupees(Rs.),No,No,1,3.4,Average,24,North Indian
18294246,Dilli Chaap Wale,1,New Delhi,"North Indian, Fast Food",450.0,Indian Rupees(Rs.),No,No,1,3.4,Average,24,Fast Food
2370,Dips,1,New Delhi,"South Indian, Chinese",300.0,Indian Rupees(Rs.),No,No,1,2.8,Average,23,South Indian
2370,Dips,1,New Delhi,"South Indian, Chinese",300.0,Indian Rupees(Rs.),No,No,1,2.8,Average,23,Chinese
3893,Dominos Pizza,1,New Delhi,"Pizza, Fast Food",700.0,Indian Rupees(Rs.),No,No,2,3.4,Average,85,Pizza
3893,Dominos Pizza,1,New Delhi,"Pizza, Fast Food",700.0,Indian Rupees(Rs.),No,No,2,3.4,Average,85,Fast Food
5366,Gullus,1,New Delhi,"North Indian, Mughlai",550.0,Indian Rupees(Rs.),No,No,2,2.9,Average,45,North Indian
5366,Gullus,1,New Delhi,"North Indian, Mughlai",550.0,Indian Rupees(Rs.),No,No,2,2.9,Average,45,Mughlai
18037828,Hashtag Foods,1,New Delhi,"Fast Food, Beverages",300.0,Indian Rupees(Rs.),No,Yes,1,3.4,Average,80,Fast Food
18037828,Hashtag Foods,1,New Delhi,"Fast Food, Beverages",300.0,Indian Rupees(Rs.),No,Yes,1,3.4,Average,80,Beverages
2377,Mini Meals,1,New Delhi,"North Indian, South Indian, Fast Food",300.0,Indian Rupees(Rs.),No,No,1,2.7,Average,66,North Indian
2377,Mini Meals,1,New Delhi,"North Indian, South Indian, Fast Food",300.0,Indian Rupees(Rs.),No,No,1,2.7,Average,66,South Indian
2377,Mini Meals,1,New Delhi,"North Indian, South Indian, Fast Food",300.0,Indian Rupees(Rs.),No,No,1,2.7,Average,66,Fast Food
18384151,No Name Taste Hi Kaafi Hai,1,New Delhi,"Burger, Fast Food",400.0,Indian Rupees(Rs.),No,Yes,1,3.2,Average,31,Burger
18384151,No Name Taste Hi Kaafi Hai,1,New Delhi,"Burger, Fast Food",400.0,Indian Rupees(Rs.),No,Yes,1,3.2,Average,31,Fast Food
2966,Pind Balluchi,1,New Delhi,"North Indian, Mughlai",1000.0,Indian Rupees(Rs.),Yes,Yes,3,2.7,Average,261,North Indian
2966,Pind Balluchi,1,New Delhi,"North Indian, Mughlai",1000.0,Indian Rupees(Rs.),Yes,Yes,3,2.7,Average,261,Mughlai
257,Pizza Hut,1,New Delhi,"Italian, Pizza, Fast Food",1000.0,Indian Rupees(Rs.),No,Yes,3,3.3,Average,211,Italian
257,Pizza Hut,1,New Delhi,"Italian, Pizza, Fast Food",1000.0,Indian Rupees(Rs.),No,Yes,3,3.3,Average,211,Pizza
257,Pizza Hut,1,New Delhi,"Italian, Pizza, Fast Food",1000.0,Indian Rupees(Rs.),No,Yes,3,3.3,Average,211,Fast Food
2380,Raj Bhature wala,1,New Delhi,"North Indian, Fast Food, Chinese",350.0,Indian Rupees(Rs.),No,Yes,1,3.4,Average,84,North Indian
2380,Raj Bhature wala,1,New Delhi,"North Indian, Fast Food, Chinese",350.0,Indian Rupees(Rs.),No,Yes,1,3.4,Average,84,Fast Food
2380,Raj Bhature wala,1,New Delhi,"North Indian, Fast Food, Chinese",350.0,Indian Rupees(Rs.),No,Yes,1,3.4,Average,84,Chinese
18285222,Rolls Tiger,1,New Delhi,Fast Food,450.0,Indian Rupees(Rs.),No,Yes,1,3.4,Average,49,Fast Food
309463,SGF Spice Grill Flame,1,New Delhi,"North Indian, Chinese",500.0,Indian Rupees(Rs.),No,Yes,2,3.4,Average,80,North Indian
309463,SGF Spice Grill Flame,1,New Delhi,"North Indian, Chinese",500.0,Indian Rupees(Rs.),No,Yes,2,3.4,Average,80,Chinese
18219550,Smoksha Cafe and Lounge,1,New Delhi,"Cafe, Chinese",600.0,Indian Rupees(Rs.),No,No,2,3.4,Average,60,Cafe
18219550,Smoksha Cafe and Lounge,1,New Delhi,"Cafe, Chinese",600.0,Indian Rupees(Rs.),No,No,2,3.4,Average,60,Chinese
3230,Subway,1,New Delhi,"American, Fast Food, Salad, Healthy Food",500.0,Indian Rupees(Rs.),No,Yes,2,3.4,Average,131,American
3230,Subway,1,New Delhi,"American, Fast Food, Salad, Healthy Food",500.0,Indian Rupees(Rs.),No,Yes,2,3.4,Average,131,Fast Food
3230,Subway,1,New Delhi,"American, Fast Food, Salad, Healthy Food",500.0,Indian Rupees(Rs.),No,Yes,2,3.4,Average,131,Salad
3230,Subway,1,New Delhi,"American, Fast Food, Salad, Healthy Food",500.0,Indian Rupees(Rs.),No,Yes,2,3.4,Average,131,Healthy Food
309542,Sura Vie,1,New Delhi,"North Indian, Italian, Chinese, Thai",1400.0,Indian Rupees(Rs.),Yes,Yes,3,3.4,Average,391,North Indian
309542,Sura Vie,1,New Delhi,"North Indian, Italian, Chinese, Thai",1400.0,Indian Rupees(Rs.),Yes,Yes,3,3.4,Average,391,Italian
309542,Sura Vie,1,New Delhi,"North Indian, Italian, Chinese, Thai",1400.0,Indian Rupees(Rs.),Yes,Yes,3,3.4,Average,391,Chinese
309542,Sura Vie,1,New Delhi,"North Indian, Italian, Chinese, Thai",1400.0,Indian Rupees(Rs.),Yes,Yes,3,3.4,Average,391,Thai
2965,Billus Hut,1,New Delhi,"Fast Food, Chinese",350.0,Indian Rupees(Rs.),No,No,1,3.9,Good,813,Fast Food
2965,Billus Hut,1,New Delhi,"Fast Food, Chinese",350.0,Indian Rupees(Rs.),No,No,1,3.9,Good,813,Chinese
3372,BTW,1,New Delhi,Street Food,200.0,Indian Rupees(Rs.),No,No,1,3.7,Good,459,Street Food
312223,Burger King,1,New Delhi,"Burger, Fast Food",500.0,Indian Rupees(Rs.),No,Yes,2,3.6,Good,426,Burger
312223,Burger King,1,New Delhi,"Burger, Fast Food",500.0,Indian Rupees(Rs.),No,Yes,2,3.6,Good,426,Fast Food
8828,Cafe Coffee Day,1,New Delhi,Cafe,450.0,Indian Rupees(Rs.),No,No,1,3.5,Good,50,Cafe
2524,Chills n Grills,1,New Delhi,"Fast Food, Chinese",350.0,Indian Rupees(Rs.),No,Yes,1,3.6,Good,69,Fast Food
2524,Chills n Grills,1,New Delhi,"Fast Food, Chinese",350.0,Indian Rupees(Rs.),No,Yes,1,3.6,Good,69,Chinese
18458640,Fusion N Food,1,New Delhi,Fast Food,300.0,Indian Rupees(Rs.),No,No,1,3.8,Good,22,Fast Food
2532,Giani,1,New Delhi,"Ice Cream, Desserts",400.0,Indian Rupees(Rs.),No,Yes,1,3.6,Good,87,Ice Cream
2532,Giani,1,New Delhi,"Ice Cream, Desserts",400.0,Indian Rupees(Rs.),No,Yes,1,3.6,Good,87,Desserts
5368,Hot Spot,1,New Delhi,"Fast Food, North Indian, Beverages",400.0,Indian Rupees(Rs.),No,No,1,3.8,Good,201,Fast Food
5368,Hot Spot,1,New Delhi,"Fast Food, North Indian, Beverages",400.0,Indian Rupees(Rs.),No,No,1,3.8,Good,201,North Indian
5368,Hot Spot,1,New Delhi,"Fast Food, North Indian, Beverages",400.0,Indian Rupees(Rs.),No,No,1,3.8,Good,201,Beverages
18272383,La Americana,1,New Delhi,"Fast Food, Burger",450.0,Indian Rupees(Rs.),No,Yes,1,3.6,Good,139,Fast Food
18272383,La Americana,1,New Delhi,"Fast Food, Burger",450.0,Indian Rupees(Rs.),No,Yes,1,3.6,Good,139,Burger
18332018,Mogambo Khush Hua,1,New Delhi,Chinese,400.0,Indian Rupees(Rs.),No,Yes,1,3.8,Good,121,Chinese
18423901,Niti Shake Ice Cream Hub,1,New Delhi,"Desserts, Beverages",200.0,Indian Rupees(Rs.),No,No,1,3.8,Good,23,Desserts
18423901,Niti Shake Ice Cream Hub,1,New Delhi,"Desserts, Beverages",200.0,Indian Rupees(Rs.),No,No,1,3.8,Good,23,Beverages
1969,Pacific Asia,1,New Delhi,"North Indian, Chinese",1200.0,Indian Rupees(Rs.),Yes,Yes,3,3.7,Good,151,North Indian
1969,Pacific Asia,1,New Delhi,"North Indian, Chinese",1200.0,Indian Rupees(Rs.),Yes,Yes,3,3.7,Good,151,Chinese
18455548,Papa Veg Chinese Food,1,New Delhi,Chinese,450.0,Indian Rupees(Rs.),No,Yes,1,3.8,Good,29,Chinese
310126,Pasta Hut,1,New Delhi,Fast Food,400.0,Indian Rupees(Rs.),No,No,1,3.5,Good,82,Fast Food
5291,Ram G Snacks Food Corner,1,New Delhi,"North Indian, Chinese, Street Food",150.0,Indian Rupees(Rs.),No,No,1,3.5,Good,34,North Indian
5291,Ram G Snacks Food Corner,1,New Delhi,"North Indian, Chinese, Street Food",150.0,Indian Rupees(Rs.),No,No,1,3.5,Good,34,Chinese
5291,Ram G Snacks Food Corner,1,New Delhi,"North Indian, Chinese, Street Food",150.0,Indian Rupees(Rs.),No,No,1,3.5,Good,34,Street Food
3522,Sandwich King,1,New Delhi,"Fast Food, Beverages",500.0,Indian Rupees(Rs.),No,No,2,3.8,Good,99,Fast Food
3522,Sandwich King,1,New Delhi,"Fast Food, Beverages",500.0,Indian Rupees(Rs.),No,No,2,3.8,Good,99,Beverages
18345519,Shake Eat Up,1,New Delhi,"Fast Food, Beverages",400.0,Indian Rupees(Rs.),No,No,1,3.9,Good,155,Fast Food
18345519,Shake Eat Up,1,New Delhi,"Fast Food, Beverages",400.0,Indian Rupees(Rs.),No,No,1,3.9,Good,155,Beverages
305967,Starbucks,1,New Delhi,Cafe,700.0,Indian Rupees(Rs.),No,No,2,3.7,Good,294,Cafe
18432015,The Chai Story,1,New Delhi,Cafe,300.0,Indian Rupees(Rs.),No,No,1,3.6,Good,22,Cafe
18204820,Themis Barbecue House,1,New Delhi,North Indian,1400.0,Indian Rupees(Rs.),Yes,No,3,3.8,Good,457,North Indian
18361244,Utsav,1,New Delhi,Bakery,250.0,Indian Rupees(Rs.),No,No,1,3.5,Good,13,Bakery
9561,Barbeque Nation,1,New Delhi,"North Indian, Chinese",1600.0,Indian Rupees(Rs.),No,No,3,4.1,Very Good,937,North Indian
9561,Barbeque Nation,1,New Delhi,"North Indian, Chinese",1600.0,Indian Rupees(Rs.),No,No,3,4.1,Very Good,937,Chinese
18466059,Bistro 57,1,New Delhi,"Fast Food, Beverages",500.0,Indian Rupees(Rs.),No,No,2,4.0,Very Good,20,Fast Food
18466059,Bistro 57,1,New Delhi,"Fast Food, Beverages",500.0,Indian Rupees(Rs.),No,No,2,4.0,Very Good,20,Beverages
18361780,Calendar Khana Laao,1,New Delhi,"North Indian, Chinese, Continental",1000.0,Indian Rupees(Rs.),No,Yes,3,4.2,Very Good,42,North Indian
18361780,Calendar Khana Laao,1,New Delhi,"North Indian, Chinese, Continental",1000.0,Indian Rupees(Rs.),No,Yes,3,4.2,Very Good,42,Chinese
18361780,Calendar Khana Laao,1,New Delhi,"North Indian, Chinese, Continental",1000.0,Indian Rupees(Rs.),No,Yes,3,4.2,Very Good,42,Continental
18208880,Chaayos,1,New Delhi,"Cafe, Tea",400.0,Indian Rupees(Rs.),No,Yes,1,4.1,Very Good,156,Cafe
18208880,Chaayos,1,New Delhi,"Cafe, Tea",400.0,Indian Rupees(Rs.),No,Yes,1,4.1,Very Good,156,Tea
307620,Eleven Course,1,New Delhi,"North Indian, Chinese, Italian, Mexican, Lebanese",1650.0,Indian Rupees(Rs.),No,No,3,4.0,Very Good,537,North Indian
307620,Eleven Course,1,New Delhi,"North Indian, Chinese, Italian, Mexican, Lebanese",1650.0,Indian Rupees(Rs.),No,No,3,4.0,Very Good,537,Chinese
307620,Eleven Course,1,New Delhi,"North Indian, Chinese, Italian, Mexican, Lebanese",1650.0,Indian Rupees(Rs.),No,No,3,4.0,Very Good,537,Italian
307620,Eleven Course,1,New Delhi,"North Indian, Chinese, Italian, Mexican, Lebanese",1650.0,Indian Rupees(Rs.),No,No,3,4.0,Very Good,537,Mexican
307620,Eleven Course,1,New Delhi,"North Indian, Chinese, Italian, Mexican, Lebanese",1650.0,Indian Rupees(Rs.),No,No,3,4.0,Very Good,537,Lebanese
302242,Sinciti,1,New Delhi,"North Indian, Chinese, Italian, Lebanese, Mexican",1200.0,Indian Rupees(Rs.),Yes,Yes,3,4.0,Very Good,277,North Indian
302242,Sinciti,1,New Delhi,"North Indian, Chinese, Italian, Lebanese, Mexican",1200.0,Indian Rupees(Rs.),Yes,Yes,3,4.0,Very Good,277,Chinese
302242,Sinciti,1,New Delhi,"North Indian, Chinese, Italian, Lebanese, Mexican",1200.0,Indian Rupees(Rs.),Yes,Yes,3,4.0,Very Good,277,Italian
302242,Sinciti,1,New Delhi,"North Indian, Chinese, Italian, Lebanese, Mexican",1200.0,Indian Rupees(Rs.),Yes,Yes,3,4.0,Very Good,277,Lebanese
302242,Sinciti,1,New Delhi,"North Indian, Chinese, Italian, Lebanese, Mexican",1200.0,Indian Rupees(Rs.),Yes,Yes,3,4.0,Very Good,277,Mexican
310348,Admission Lounge,1,New Delhi,"North Indian, Continental, Chinese, Fast Food",2500.0,Indian Rupees(Rs.),Yes,No,4,2.7,Average,24,North Indian
310348,Admission Lounge,1,New Delhi,"North Indian, Continental, Chinese, Fast Food",2500.0,Indian Rupees(Rs.),Yes,No,4,2.7,Average,24,Continental
310348,Admission Lounge,1,New Delhi,"North Indian, Continental, Chinese, Fast Food",2500.0,Indian Rupees(Rs.),Yes,No,4,2.7,Average,24,Chinese
310348,Admission Lounge,1,New Delhi,"North Indian, Continental, Chinese, Fast Food",2500.0,Indian Rupees(Rs.),Yes,No,4,2.7,Average,24,Fast Food
309680,Al Zaika,1,New Delhi,"North Indian, Mughlai",700.0,Indian Rupees(Rs.),No,No,2,2.9,Average,8,North Indian
309680,Al Zaika,1,New Delhi,"North Indian, Mughlai",700.0,Indian Rupees(Rs.),No,No,2,2.9,Average,8,Mughlai
1508,Angels in my Kitchen,1,New Delhi,"Bakery, Desserts, Fast Food",350.0,Indian Rupees(Rs.),No,Yes,1,3.2,Average,88,Bakery
1508,Angels in my Kitchen,1,New Delhi,"Bakery, Desserts, Fast Food",350.0,Indian Rupees(Rs.),No,Yes,1,3.2,Average,88,Desserts
1508,Angels in my Kitchen,1,New Delhi,"Bakery, Desserts, Fast Food",350.0,Indian Rupees(Rs.),No,Yes,1,3.2,Average,88,Fast Food
18312565,Asian Curry,1,New Delhi,"Thai, Chinese",800.0,Indian Rupees(Rs.),No,No,2,3.0,Average,5,Thai
18312565,Asian Curry,1,New Delhi,"Thai, Chinese",800.0,Indian Rupees(Rs.),No,No,2,3.0,Average,5,Chinese
311553,Chaska,1,New Delhi,"Fast Food, North Indian",500.0,Indian Rupees(Rs.),No,No,2,3.3,Average,47,Fast Food
311553,Chaska,1,New Delhi,"Fast Food, North Indian",500.0,Indian Rupees(Rs.),No,No,2,3.3,Average,47,North Indian
7720,Chik Chow,1,New Delhi,"North Indian, Mughlai, Chinese",650.0,Indian Rupees(Rs.),No,Yes,2,3.3,Average,62,North Indian
7720,Chik Chow,1,New Delhi,"North Indian, Mughlai, Chinese",650.0,Indian Rupees(Rs.),No,Yes,2,3.3,Average,62,Mughlai
7720,Chik Chow,1,New Delhi,"North Indian, Mughlai, Chinese",650.0,Indian Rupees(Rs.),No,Yes,2,3.3,Average,62,Chinese
308332,Deep Sweet Corner,1,New Delhi,"North Indian, Fast Food, Chinese, Mithai",400.0,Indian Rupees(Rs.),No,No,1,2.7,Average,16,North Indian
308332,Deep Sweet Corner,1,New Delhi,"North Indian, Fast Food, Chinese, Mithai",400.0,Indian Rupees(Rs.),No,No,1,2.7,Average,16,Fast Food
308332,Deep Sweet Corner,1,New Delhi,"North Indian, Fast Food, Chinese, Mithai",400.0,Indian Rupees(Rs.),No,No,1,2.7,Average,16,Chinese
308332,Deep Sweet Corner,1,New Delhi,"North Indian, Fast Food, Chinese, Mithai",400.0,Indian Rupees(Rs.),No,No,1,2.7,Average,16,Mithai
306331,Deepika Khaitans Cakes,1,New Delhi,"Bakery, Desserts",700.0,Indian Rupees(Rs.),No,No,2,2.9,Average,4,Bakery
306331,Deepika Khaitans Cakes,1,New Delhi,"Bakery, Desserts",700.0,Indian Rupees(Rs.),No,No,2,2.9,Average,4,Desserts
18303863,Dhaba On Wheels,1,New Delhi,"North Indian, Mughlai",600.0,Indian Rupees(Rs.),No,No,2,2.7,Average,15,North Indian
18303863,Dhaba On Wheels,1,New Delhi,"North Indian, Mughlai",600.0,Indian Rupees(Rs.),No,No,2,2.7,Average,15,Mughlai
212,Dominos Pizza,1,New Delhi,"Pizza, Fast Food",700.0,Indian Rupees(Rs.),No,No,2,2.8,Average,95,Pizza
212,Dominos Pizza,1,New Delhi,"Pizza, Fast Food",700.0,Indian Rupees(Rs.),No,No,2,2.8,Average,95,Fast Food
304183,Evergreen Sweets,1,New Delhi,"North Indian, South Indian, Chinese, Mithai",350.0,Indian Rupees(Rs.),No,No,1,2.8,Average,14,North Indian
304183,Evergreen Sweets,1,New Delhi,"North Indian, South Indian, Chinese, Mithai",350.0,Indian Rupees(Rs.),No,No,1,2.8,Average,14,South Indian
304183,Evergreen Sweets,1,New Delhi,"North Indian, South Indian, Chinese, Mithai",350.0,Indian Rupees(Rs.),No,No,1,2.8,Average,14,Chinese
304183,Evergreen Sweets,1,New Delhi,"North Indian, South Indian, Chinese, Mithai",350.0,Indian Rupees(Rs.),No,No,1,2.8,Average,14,Mithai
1915,Gopala,1,New Delhi,"Mithai, Street Food",250.0,Indian Rupees(Rs.),No,No,1,3.0,Average,7,Mithai
1915,Gopala,1,New Delhi,"Mithai, Street Food",250.0,Indian Rupees(Rs.),No,No,1,3.0,Average,7,Street Food
